Actual,Predicted,CustomerId,Gender,Age,Geography,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited (Actual),Exited (Predicted)
0,0,15659002,0,45,0,6,766,0.0,2,0,0,147184.74,Retain,Retain
0,0,15616028,1,30,0,2,694,0.0,3,0,1,15039.41,Retain,Retain
0,1,15660475,0,54,0,9,411,0.0,1,0,1,76621.49,Retain,Churn
0,1,15652615,1,39,0,8,742,140004.96,1,1,1,92985.78,Retain,Churn
1,1,15653572,1,43,2,8,673,127132.96,1,0,1,6009.27,Churn,Churn
0,0,15628059,1,61,0,1,529,0.0,2,1,1,191370.97,Retain,Retain
0,1,15703413,0,38,0,7,519,125328.56,1,1,0,188225.67,Retain,Churn
0,0,15610433,1,35,0,9,573,0.0,2,1,0,11743.89,Retain,Retain
0,1,15770548,0,28,1,3,453,139986.65,1,1,0,136846.75,Retain,Churn
0,1,15645637,0,39,1,6,798,119787.76,1,1,1,164248.33,Retain,Churn
0,0,15590888,0,34,2,10,693,107556.06,2,0,0,154631.35,Retain,Retain
0,0,15568326,0,44,0,2,637,0.0,2,1,0,149665.65,Retain,Retain
0,1,15655368,1,47,0,1,672,0.0,1,0,0,91574.92,Retain,Churn
0,1,15665579,0,28,0,0,597,142705.95,1,1,0,127233.39,Retain,Churn
0,0,15676091,1,42,0,7,543,0.0,1,1,1,56650.47,Retain,Retain
0,0,15716984,0,56,2,4,695,0.0,2,1,0,84644.76,Retain,Retain
0,0,15715078,1,35,0,6,584,161613.94,2,1,1,148238.16,Retain,Retain
0,1,15569452,0,58,1,3,652,116353.2,2,0,1,193502.9,Retain,Churn
0,1,15628863,1,38,0,4,601,60013.81,1,1,1,38020.05,Retain,Churn
0,0,15778192,1,28,2,4,628,0.0,2,1,1,176750.81,Retain,Retain
0,0,15793723,1,32,1,9,607,144272.07,2,1,0,176580.63,Retain,Retain
0,0,15798943,0,46,0,8,646,0.0,2,1,0,133059.15,Retain,Retain
0,1,15764708,1,30,0,6,572,117696.67,1,1,0,100843.82,Retain,Churn
0,1,15791040,1,58,2,1,801,79954.61,2,1,1,30484.19,Retain,Churn
0,1,15631512,0,26,0,8,597,149989.39,1,1,0,42330.58,Retain,Churn
0,1,15640106,1,40,0,7,613,124339.9,1,0,0,193309.58,Retain,Churn
1,1,15710315,1,29,1,4,529,135759.4,1,0,0,112813.79,Churn,Churn
0,0,15771535,0,37,2,9,794,0.0,2,1,0,68008.85,Retain,Retain
0,1,15611947,1,34,0,3,557,83074.0,1,1,0,132673.22,Retain,Churn
0,1,15670266,0,28,0,4,499,141792.61,1,1,1,22001.91,Retain,Churn
1,0,15609083,0,26,0,6,544,0.0,1,1,0,100200.4,Churn,Retain
0,0,15567923,0,30,0,6,739,0.0,1,0,0,122604.44,Retain,Retain
0,1,15788183,0,43,1,1,458,106870.12,2,1,0,100564.37,Retain,Churn
0,1,15735782,1,31,0,9,528,120962.59,1,1,0,5419.31,Retain,Churn
1,0,15774401,1,51,2,4,773,0.0,2,0,0,123587.83,Churn,Retain
0,0,15737971,0,30,0,5,646,0.0,2,1,0,13935.32,Retain,Retain
0,1,15758750,1,31,0,0,564,110527.17,1,1,1,87060.77,Retain,Churn
1,1,15611767,0,52,1,0,624,133723.43,1,0,0,4859.59,Churn,Churn
1,1,15643770,0,52,0,5,682,112670.48,1,1,0,21085.17,Churn,Churn
0,0,15744717,0,44,0,2,726,0.0,2,1,1,26733.86,Retain,Retain
0,1,15570681,1,24,0,1,560,116084.32,1,1,0,89734.7,Retain,Churn
1,0,15792650,1,36,2,0,382,0.0,1,1,1,179540.73,Churn,Retain
0,0,15605531,0,38,2,6,457,0.0,2,1,0,173219.09,Retain,Retain
0,0,15605339,0,37,0,10,673,0.0,2,1,1,37411.35,Retain,Retain
0,1,15672216,0,40,0,4,584,82441.75,1,0,0,80852.11,Retain,Churn
1,0,15812893,0,39,0,10,629,0.0,2,1,1,43174.49,Churn,Retain
1,1,15624180,0,37,1,10,584,134171.8,4,1,1,70927.11,Churn,Churn
0,0,15701364,1,30,0,10,724,0.0,2,1,1,54265.55,Retain,Retain
0,0,15762588,1,31,0,5,644,0.0,2,1,1,41872.17,Retain,Retain
1,1,15806318,0,48,1,2,676,124442.38,1,1,0,15068.53,Churn,Churn
0,0,15712596,1,31,0,4,499,0.0,1,1,0,25950.49,Retain,Retain
1,1,15600399,1,60,0,4,598,0.0,1,1,0,197727.14,Churn,Churn
1,1,15576216,0,37,1,4,655,108862.76,1,1,0,79555.08,Churn,Churn
0,1,15620750,1,28,0,3,559,141099.43,1,1,1,15607.27,Retain,Churn
0,1,15623489,0,67,0,0,543,128843.67,1,1,1,134612.48,Retain,Churn
0,1,15667944,1,39,0,0,679,86843.61,1,0,1,159830.58,Retain,Churn
0,0,15584928,0,32,1,4,594,120074.97,2,1,1,162961.79,Retain,Retain
0,0,15779913,1,27,0,5,586,130231.8,2,1,1,192427.16,Retain,Retain
0,0,15644977,0,31,0,5,776,0.0,2,1,0,92647.94,Retain,Retain
0,1,15749679,1,39,0,2,699,109724.38,1,1,1,180022.39,Retain,Churn
0,1,15629010,0,35,1,5,847,111743.43,1,1,1,183584.14,Retain,Churn
0,0,15768465,1,35,1,8,582,121309.17,2,1,1,28750.67,Retain,Retain
0,1,15767781,1,38,0,10,648,82697.28,1,1,0,74846.67,Retain,Churn
1,1,15635364,0,49,0,9,618,44301.43,3,1,1,89729.3,Churn,Churn
0,1,15722004,0,31,0,4,543,138317.94,1,0,0,61843.73,Retain,Churn
1,1,15766044,1,49,1,4,642,120688.61,1,1,0,24770.22,Churn,Churn
0,1,15586680,1,27,0,4,462,176913.52,1,1,0,80587.27,Retain,Churn
0,1,15635388,1,47,2,6,640,89047.14,1,1,0,116286.25,Retain,Churn
1,0,15655175,1,40,1,4,740,114318.78,2,1,0,129333.69,Churn,Retain
0,0,15639133,0,50,0,4,773,0.0,2,1,0,129372.94,Retain,Retain
0,0,15799653,0,32,1,7,583,94753.55,2,1,1,18149.03,Retain,Retain
0,0,15723872,0,46,2,10,589,0.0,2,0,1,168369.37,Retain,Retain
0,0,15775627,1,35,0,8,509,0.0,2,0,1,67431.28,Retain,Retain
0,0,15630704,1,32,1,9,612,106520.73,2,1,0,177092.16,Retain,Retain
0,1,15815534,1,37,2,0,505,134006.39,1,1,1,93736.69,Retain,Churn
0,1,15697249,0,25,1,3,546,132837.7,1,1,0,131647.31,Retain,Churn
0,0,15681316,0,41,0,0,681,120549.29,2,1,0,175722.31,Retain,Retain
0,1,15682523,1,20,0,1,762,139432.55,1,1,1,85606.83,Retain,Churn
0,0,15650244,1,29,2,7,786,80895.44,2,1,0,64945.57,Retain,Retain
0,0,15648638,1,34,2,6,629,0.0,2,1,0,190347.72,Retain,Retain
0,1,15795747,0,39,2,7,787,171646.76,1,0,1,100791.36,Retain,Churn
0,1,15607330,1,42,2,0,713,109121.71,1,0,1,167873.49,Retain,Churn
0,1,15624013,0,39,0,6,541,109844.81,1,1,0,25289.23,Retain,Churn
0,1,15800805,0,31,0,7,451,140931.82,1,0,1,20388.77,Retain,Churn
0,0,15667321,1,49,2,10,644,0.0,2,1,1,145089.64,Retain,Retain
0,0,15601116,1,32,0,6,686,0.0,2,1,1,179093.26,Retain,Retain
1,1,15622033,0,41,1,3,847,101543.51,4,1,0,16025.17,Churn,Churn
0,1,15758451,1,37,1,7,765,102708.77,1,1,0,9087.81,Retain,Churn
0,0,15688689,0,37,1,8,678,149000.91,2,1,1,21472.42,Retain,Retain
0,1,15652674,1,20,0,0,539,83459.86,1,1,1,146752.67,Retain,Churn
0,0,15806327,0,40,0,3,800,75893.11,2,1,0,132562.23,Retain,Retain
0,0,15649618,0,39,1,7,799,167395.6,2,0,1,139537.43,Retain,Retain
0,0,15677117,0,61,0,6,629,0.0,2,1,1,133672.61,Retain,Retain
0,1,15751445,0,52,1,6,734,71283.09,2,0,1,38984.37,Retain,Churn
0,0,15749669,0,31,0,3,542,0.0,2,1,1,115217.59,Retain,Retain
0,0,15656351,1,60,2,3,414,0.0,2,1,1,93844.82,Retain,Retain
1,1,15667438,0,38,0,1,675,104016.88,1,0,0,22068.83,Churn,Churn
0,1,15682273,0,38,0,5,683,127616.56,1,1,0,123846.07,Retain,Churn
0,0,15580912,1,32,0,5,748,154737.88,2,1,1,172638.13,Retain,Retain
0,0,15785183,1,29,2,2,596,0.0,2,1,1,1591.19,Retain,Retain
0,1,15705383,1,35,0,4,642,125476.31,1,1,1,91775.51,Retain,Churn
0,1,15712903,0,21,0,3,499,176511.08,1,1,1,153920.22,Retain,Churn
0,1,15774285,0,47,2,8,649,110783.28,1,1,1,71420.16,Retain,Churn
0,1,15583138,1,42,0,2,739,141642.92,2,1,0,172149.76,Retain,Churn
0,0,15740160,1,31,0,1,616,0.0,2,1,1,54706.75,Retain,Retain
0,0,15793425,0,33,2,9,560,0.0,1,0,1,183358.21,Retain,Retain
0,1,15749265,1,42,1,1,427,75681.52,1,1,1,57098.0,Retain,Churn
1,1,15623989,1,54,0,3,435,0.0,1,1,0,156910.46,Churn,Churn
0,0,15604832,1,29,0,7,633,0.0,1,1,1,130224.73,Retain,Retain
0,1,15584580,1,35,0,6,443,161111.45,1,0,0,13946.66,Retain,Churn
0,0,15573854,1,62,0,5,727,0.0,2,0,1,38652.96,Retain,Retain
0,1,15614847,0,45,0,6,674,72494.69,1,0,1,140041.78,Retain,Churn
0,1,15679966,0,31,0,3,661,133964.3,1,1,1,166187.1,Retain,Churn
0,0,15799435,1,34,2,1,619,0.0,1,1,0,139919.38,Retain,Retain
0,0,15752186,0,27,0,3,562,0.0,2,1,0,28137.03,Retain,Retain
0,1,15705544,1,61,0,3,633,157201.48,1,0,1,50368.63,Retain,Churn
0,1,15713632,0,48,2,5,551,95679.29,1,0,0,94978.1,Retain,Churn
1,1,15586523,0,29,1,7,720,106230.92,1,1,1,69903.93,Churn,Churn
0,0,15609176,0,32,0,5,688,0.0,2,0,1,177607.77,Retain,Retain
0,0,15769308,0,36,1,9,635,81231.85,2,1,0,196731.08,Retain,Retain
0,0,15676810,0,31,0,1,561,81480.27,2,1,1,65234.6,Retain,Retain
0,1,15634591,1,33,0,8,850,73059.38,1,1,1,186281.0,Retain,Churn
0,0,15679804,1,36,0,5,636,117559.05,2,1,1,111573.3,Retain,Retain
0,1,15677764,0,74,1,1,461,186445.31,2,1,1,196767.83,Retain,Churn
0,0,15571917,0,38,1,5,771,137657.71,2,1,0,72985.61,Retain,Retain
0,1,15574608,1,36,0,8,713,133889.35,1,1,1,143265.65,Retain,Churn
0,1,15740868,0,45,1,9,658,134562.8,1,1,1,159268.67,Retain,Churn
0,1,15702442,0,56,1,9,586,100781.75,2,1,1,54448.41,Retain,Churn
0,1,15699797,1,30,0,8,737,174356.13,1,0,0,31928.5,Retain,Churn
0,1,15648047,1,27,1,5,742,190125.43,2,0,0,21793.59,Retain,Churn
1,1,15766826,1,26,0,7,824,146266.0,1,1,0,21903.62,Churn,Churn
0,1,15591628,1,41,1,9,701,164046.1,1,1,0,49405.93,Retain,Churn
0,1,15583857,0,43,2,4,623,123536.52,2,0,0,154908.52,Retain,Churn
0,0,15752534,1,36,0,10,744,0.0,2,1,1,182867.84,Retain,Retain
0,1,15741403,0,38,2,1,698,171848.38,1,0,0,16957.45,Retain,Churn
0,0,15783589,1,40,0,9,616,0.0,2,0,0,93717.55,Retain,Retain
0,0,15598046,0,39,0,5,662,139562.05,2,1,0,61636.22,Retain,Retain
0,0,15643330,1,37,0,2,594,0.0,2,0,1,95864.5,Retain,Retain
0,1,15680405,1,40,0,2,685,168001.34,2,1,1,167400.29,Retain,Churn
0,0,15728683,1,27,0,0,742,0.0,2,0,1,131534.96,Retain,Retain
0,1,15621644,1,83,1,6,678,123356.63,1,0,1,92934.41,Retain,Churn
0,0,15733032,1,47,2,2,651,0.0,2,1,1,119808.64,Retain,Retain
1,1,15608381,1,50,1,2,585,125845.66,1,1,0,9439.31,Churn,Churn
0,0,15658946,1,40,1,10,579,45408.85,2,1,0,18732.91,Retain,Retain
0,1,15757912,0,37,1,0,722,125977.81,1,0,0,160162.42,Retain,Churn
1,1,15645371,0,51,1,7,613,147262.11,1,1,1,53630.9,Churn,Churn
0,1,15653110,1,42,0,8,694,133767.19,1,1,0,36405.21,Retain,Churn
1,1,15766355,1,49,1,0,550,108806.96,3,1,0,61446.92,Churn,Churn
1,1,15585249,1,42,0,6,741,106036.52,1,1,0,194686.78,Churn,Churn
0,1,15611786,0,69,2,9,668,0.0,1,0,1,134483.07,Retain,Churn
0,0,15575486,0,27,0,1,529,0.0,2,1,1,37769.98,Retain,Retain
0,0,15780215,1,31,0,6,636,0.0,2,1,1,2382.61,Retain,Retain
1,1,15686099,1,61,2,1,563,82182.1,1,1,0,106826.92,Churn,Churn
0,0,15739042,0,35,0,9,767,0.0,2,1,0,39511.61,Retain,Retain
1,1,15815316,1,50,0,9,644,76817.0,4,1,0,196371.13,Churn,Churn
0,1,15778489,1,71,1,9,780,142550.25,2,1,1,122506.78,Retain,Churn
0,0,15786389,0,41,2,10,635,0.0,2,1,1,61994.2,Retain,Retain
1,1,15601787,1,35,1,2,641,103711.56,1,0,1,192464.21,Churn,Churn
0,0,15624715,0,40,2,2,593,0.0,1,1,1,5194.95,Retain,Retain
0,0,15763093,0,35,1,7,540,128369.75,2,1,0,198256.15,Retain,Retain
0,0,15572073,1,35,2,5,663,0.0,2,1,1,62634.94,Retain,Retain
0,0,15780256,1,34,0,9,630,0.0,2,1,1,114006.35,Retain,Retain
0,1,15659305,1,19,1,8,605,166133.28,1,1,1,107994.99,Retain,Churn
1,1,15638882,0,62,1,9,710,148214.36,1,1,0,48571.14,Churn,Churn
0,1,15714680,0,78,0,5,755,121206.96,1,1,1,76016.49,Retain,Churn
0,0,15777217,1,25,2,10,641,0.0,2,1,1,180808.39,Retain,Retain
0,1,15739123,1,50,1,4,737,127552.85,2,1,0,4225.11,Retain,Churn
0,1,15594450,1,49,0,9,695,159458.53,1,1,0,135841.35,Retain,Churn
1,1,15797751,0,47,1,5,466,102085.72,1,1,1,183536.24,Churn,Churn
0,1,15691543,1,58,1,2,558,142537.18,1,1,1,88791.83,Retain,Churn
0,0,15722845,1,29,2,1,665,182781.74,2,1,1,63732.9,Retain,Retain
0,0,15605804,1,45,0,10,737,0.0,2,1,0,1364.54,Retain,Retain
0,0,15702061,1,29,0,7,654,0.0,2,1,1,149184.15,Retain,Retain
0,0,15694321,0,28,0,3,619,0.0,2,1,0,53394.12,Retain,Retain
0,1,15798749,0,43,1,3,845,152063.59,2,1,0,97910.06,Retain,Churn
0,1,15720050,0,28,0,2,727,110997.76,1,1,0,101433.76,Retain,Churn
0,1,15758048,1,50,0,2,582,148942.0,1,1,1,116944.3,Retain,Churn
0,0,15805681,1,41,0,9,716,0.0,1,1,1,113267.48,Retain,Retain
0,1,15802809,0,36,2,0,660,84438.57,1,1,1,181449.51,Retain,Churn
0,1,15807239,0,34,0,7,664,93920.47,1,0,0,179913.98,Retain,Churn
0,1,15749093,1,43,0,4,801,158713.08,2,0,0,98586.14,Retain,Churn
0,1,15689344,1,42,2,4,615,0.0,3,0,1,120321.09,Retain,Churn
0,1,15606076,1,63,1,7,718,123204.88,1,1,1,100538.8,Retain,Churn
0,0,15610090,1,40,0,8,667,72945.29,2,1,0,98931.5,Retain,Retain
0,1,15693926,1,37,2,0,670,178742.71,1,1,1,194493.57,Retain,Churn
0,0,15791501,1,43,0,8,590,0.0,2,1,1,143628.31,Retain,Retain
0,0,15621870,0,40,2,8,739,0.0,1,1,0,167030.51,Retain,Retain
1,1,15734711,1,42,0,7,373,0.0,1,1,0,77786.37,Churn,Churn
1,1,15814405,0,46,0,9,418,0.0,1,1,1,81014.5,Churn,Churn
0,0,15729359,0,29,0,9,837,0.0,2,1,1,41866.26,Retain,Retain
1,1,15606944,1,43,1,9,645,140121.17,1,1,0,11302.7,Churn,Churn
0,1,15671934,1,39,1,2,552,132906.88,1,0,1,149384.43,Retain,Churn
0,1,15641773,1,45,1,2,580,179334.83,2,1,1,169303.65,Retain,Churn
0,1,15701972,1,35,0,3,684,137179.39,1,1,1,37264.11,Retain,Churn
0,0,15749114,1,35,2,3,634,0.0,2,1,1,19515.48,Retain,Retain
0,1,15780362,0,49,0,9,607,119960.29,2,1,0,103068.22,Retain,Churn
0,1,15753229,1,29,0,9,802,127414.55,1,1,1,134459.12,Retain,Churn
0,0,15656009,0,36,0,6,736,0.0,1,1,0,70496.66,Retain,Retain
1,1,15785024,0,40,0,9,629,137409.19,1,1,0,175877.7,Churn,Churn
0,0,15670492,1,28,0,8,737,0.0,2,1,0,106390.01,Retain,Retain
0,0,15795458,0,39,2,2,718,0.0,1,1,1,52138.49,Retain,Retain
1,1,15732438,1,43,0,4,561,0.0,4,0,0,18522.91,Churn,Churn
0,1,15781987,1,31,0,9,641,112494.99,1,1,1,32231.6,Retain,Churn
0,1,15775826,1,30,0,1,677,78133.15,1,0,1,174225.88,Retain,Churn
0,0,15807457,0,36,2,1,641,0.0,2,1,0,102021.39,Retain,Retain
0,1,15632538,0,32,2,5,658,145553.07,1,1,1,31484.76,Retain,Churn
1,1,15641389,1,48,1,4,659,123593.22,2,1,0,82469.06,Churn,Churn
1,1,15657306,0,47,0,2,567,0.0,1,0,0,110900.43,Churn,Churn
0,1,15709447,0,26,0,0,584,146286.22,1,1,0,105105.35,Retain,Churn
0,0,15762682,0,35,2,1,709,111827.27,2,1,0,12674.68,Retain,Retain
0,0,15626042,0,26,2,2,690,0.0,2,1,1,93255.85,Retain,Retain
0,1,15597109,1,70,0,1,627,94416.78,1,0,1,145299.5,Retain,Churn
0,1,15756148,1,45,2,2,765,91549.78,1,1,1,47139.44,Retain,Churn
0,1,15665634,0,38,0,7,645,59568.57,1,1,1,167723.25,Retain,Churn
0,0,15739997,0,23,0,2,716,94464.81,2,0,1,185900.88,Retain,Retain
1,1,15686242,0,57,0,4,771,0.0,1,0,0,85876.67,Churn,Churn
0,1,15759244,1,44,1,8,687,95368.14,2,1,1,1787.85,Retain,Churn
0,0,15672027,0,33,1,10,717,102185.42,2,1,0,23231.93,Retain,Retain
0,1,15594576,1,32,0,1,524,144875.71,1,0,0,187740.04,Retain,Churn
0,0,15707138,1,39,2,5,679,0.0,2,1,1,100060.54,Retain,Retain
0,0,15756954,0,32,0,2,538,0.0,1,1,1,80130.54,Retain,Retain
0,0,15619130,0,37,1,5,752,113291.05,2,1,1,132467.54,Retain,Retain
0,0,15639665,1,61,2,0,846,0.0,2,1,1,96202.44,Retain,Retain
0,0,15571065,0,39,2,0,532,0.0,2,1,0,94977.3,Retain,Retain
1,1,15686060,1,43,1,9,670,111677.88,1,1,0,178827.3,Churn,Churn
0,1,15615753,0,35,1,8,597,131101.04,1,1,1,192852.67,Retain,Churn
0,1,15800961,1,52,1,1,627,76101.81,2,0,1,177238.35,Retain,Churn
0,0,15763065,0,40,2,2,700,0.0,2,1,0,199753.97,Retain,Retain
0,1,15672467,0,52,0,7,766,92510.9,2,0,1,66193.61,Retain,Churn
0,0,15752915,0,34,0,2,488,0.0,2,1,1,181270.84,Retain,Retain
0,1,15744695,1,39,0,5,694,77652.4,1,1,1,25407.59,Retain,Churn
0,1,15584897,0,31,0,3,639,98360.03,1,0,0,20973.8,Retain,Churn
1,1,15601857,0,46,1,4,705,115518.07,1,0,0,76544.9,Churn,Churn
0,1,15674156,1,69,1,3,810,27288.43,1,1,1,110509.9,Retain,Churn
0,0,15695465,0,36,0,6,638,0.0,1,1,0,164247.51,Retain,Retain
0,0,15792232,0,43,2,5,595,0.0,2,0,0,105149.8,Retain,Retain
1,0,15807900,1,36,0,7,575,0.0,1,1,1,55868.97,Churn,Retain
0,0,15743760,1,31,0,6,850,131996.66,2,1,1,178747.43,Retain,Retain
0,1,15652835,0,27,2,2,419,121580.42,1,0,1,134720.51,Retain,Churn
0,1,15767818,1,55,0,10,640,132436.34,1,1,0,978.66,Retain,Churn
0,0,15591150,1,34,2,10,570,0.0,2,0,1,183387.12,Retain,Retain
0,1,15734659,0,46,1,5,640,107978.4,2,1,0,155876.06,Retain,Churn
1,1,15796115,0,40,1,4,689,78119.59,4,1,0,119259.34,Churn,Churn
0,1,15724648,1,26,0,6,725,98684.15,1,0,0,133720.57,Retain,Churn
0,0,15737732,0,44,0,10,751,0.0,2,1,0,170634.49,Retain,Retain
1,1,15632280,0,53,2,9,544,0.0,1,1,0,125692.07,Churn,Churn
0,1,15750407,0,43,1,2,768,129264.05,2,0,0,19150.14,Retain,Churn
0,1,15795370,1,37,1,6,648,131753.41,1,1,0,86894.67,Retain,Churn
0,0,15656829,0,33,2,6,577,0.0,2,1,0,57975.8,Retain,Retain
0,0,15643794,0,27,2,2,639,0.0,1,1,1,82938.99,Retain,Retain
0,1,15798605,1,26,1,1,686,57422.62,1,1,1,79189.4,Retain,Churn
0,0,15637324,0,28,0,7,657,0.0,2,0,1,5177.62,Retain,Retain
0,1,15589589,1,34,0,5,613,144094.2,1,1,0,44510.26,Retain,Churn
0,1,15778936,1,33,0,9,701,147510.34,1,1,0,190611.92,Retain,Churn
0,1,15757385,0,28,2,8,578,161592.76,1,1,0,177834.79,Retain,Churn
0,0,15666200,0,40,0,1,689,0.0,2,1,1,119446.64,Retain,Retain
0,0,15683977,0,72,2,4,687,0.0,2,1,1,50267.69,Retain,Retain
1,1,15675518,0,53,2,1,499,75225.53,2,0,0,144849.1,Churn,Churn
0,0,15584812,0,39,2,0,693,0.0,2,0,0,81901.6,Retain,Retain
0,1,15752984,0,70,0,9,737,87542.89,2,1,1,42576.86,Retain,Churn
0,1,15577913,0,32,0,8,651,144581.96,1,1,1,87609.5,Retain,Churn
0,0,15591980,1,33,0,5,753,122568.05,2,1,1,82820.85,Retain,Retain
0,1,15598948,0,24,2,5,523,172231.93,1,0,1,155144.12,Retain,Churn
0,0,15574142,0,28,1,2,458,171932.26,2,1,1,9578.24,Retain,Retain
0,0,15582903,1,39,0,7,643,0.0,2,1,1,170392.59,Retain,Retain
0,0,15733229,0,34,2,7,638,0.0,2,0,0,3946.29,Retain,Retain
0,0,15635752,1,38,1,4,685,111798.06,2,1,1,102184.66,Retain,Retain
0,1,15771000,1,38,0,4,684,0.0,3,1,0,75609.84,Retain,Churn
0,1,15804864,0,27,0,5,670,79336.61,1,1,1,26170.08,Retain,Churn
1,1,15641175,1,63,1,3,701,120916.52,3,0,0,144727.45,Churn,Churn
0,1,15692226,0,31,0,3,705,142905.51,1,1,1,58134.97,Retain,Churn
1,1,15584156,1,27,2,10,593,0.0,3,0,0,94620.0,Churn,Churn
0,1,15702656,0,33,0,1,651,96834.78,1,1,0,108764.69,Retain,Churn
0,0,15606552,1,37,0,9,741,105261.76,2,1,1,149503.54,Retain,Retain
1,1,15687001,1,54,1,1,596,123544.0,1,1,1,120314.75,Churn,Churn
0,0,15781903,1,41,1,2,581,127913.71,2,1,1,44205.95,Retain,Retain
1,1,15731951,0,28,2,5,689,95328.6,1,1,0,6129.61,Churn,Churn
0,1,15580953,1,30,0,4,544,73218.89,1,0,1,126796.69,Retain,Churn
1,0,15810390,0,41,0,1,718,0.0,2,0,1,27509.52,Churn,Retain
0,0,15628274,1,35,1,8,583,149995.72,2,1,0,42143.55,Retain,Retain
0,0,15615444,1,28,1,8,663,123674.28,2,1,1,87985.2,Retain,Retain
0,1,15784010,1,33,1,2,666,124125.26,1,1,0,81884.8,Retain,Churn
1,1,15571586,1,29,2,3,524,159035.45,1,1,0,2705.31,Churn,Churn
0,0,15748616,1,27,0,5,599,0.0,2,1,0,30546.4,Retain,Retain
0,1,15769402,1,27,0,7,667,156811.74,1,1,1,149402.59,Retain,Churn
0,0,15739248,1,52,0,4,727,0.0,2,1,1,118429.02,Retain,Retain
0,0,15603481,0,55,2,4,689,0.0,2,1,1,58442.25,Retain,Retain
0,1,15723604,1,39,0,6,639,150555.83,1,1,0,30414.17,Retain,Churn
0,1,15797822,1,28,0,2,678,109137.12,1,1,1,58814.41,Retain,Churn
0,1,15665064,1,36,0,8,523,158351.02,2,1,0,155304.53,Retain,Churn
0,1,15640580,0,47,0,9,650,0.0,1,1,0,187943.6,Retain,Churn
0,0,15581089,1,35,2,7,744,0.0,2,1,1,43036.6,Retain,Retain
0,0,15728605,1,40,0,4,697,0.0,2,0,1,26543.28,Retain,Retain
0,0,15737385,0,46,2,6,800,0.0,2,1,0,171928.04,Retain,Retain
0,0,15714789,1,24,0,7,664,0.0,1,0,1,35611.35,Retain,Retain
0,0,15786035,1,39,0,9,740,0.0,2,1,0,19047.23,Retain,Retain
0,0,15815259,0,56,0,2,835,0.0,2,1,1,39820.13,Retain,Retain
1,1,15592716,1,52,0,2,559,0.0,1,1,0,129013.59,Churn,Churn
0,1,15734850,1,36,2,1,676,82729.49,1,1,0,113810.12,Retain,Churn
0,1,15638047,0,45,1,9,613,142765.24,2,1,0,34749.65,Retain,Churn
0,1,15674573,0,25,0,4,713,121172.97,1,1,1,56268.98,Retain,Churn
0,0,15694859,0,28,1,10,751,132932.14,2,1,1,46630.47,Retain,Retain
0,1,15776404,1,22,0,8,523,123374.46,1,1,1,124906.59,Retain,Churn
0,1,15579345,0,74,1,0,775,161371.5,1,1,1,134869.93,Retain,Churn
1,0,15690733,1,45,2,4,608,0.0,2,0,0,36697.48,Churn,Retain
0,1,15631481,1,51,0,8,673,79563.36,2,1,1,172200.91,Retain,Churn
0,0,15620988,1,46,0,2,616,0.0,2,1,0,137136.46,Retain,Retain
0,1,15571529,0,48,1,7,650,138232.24,1,1,0,57594.78,Retain,Churn
1,0,15592104,0,41,0,5,655,0.0,1,0,0,36548.0,Churn,Retain
1,1,15651900,0,53,1,1,782,81571.05,1,1,0,182960.46,Churn,Churn
0,0,15596212,1,35,2,1,781,0.0,2,0,0,42117.9,Retain,Retain
0,1,15710687,0,33,0,0,593,95927.04,1,1,0,199478.05,Retain,Churn
0,1,15613787,1,35,2,8,505,116932.59,1,1,0,91092.84,Retain,Churn
1,0,15599211,1,40,0,1,707,0.0,2,1,0,14090.4,Churn,Retain
0,1,15675983,0,36,0,3,692,79551.12,1,0,1,178267.07,Retain,Churn
0,1,15622370,1,30,1,1,813,116416.94,1,0,1,85808.22,Retain,Churn
0,1,15656319,1,37,2,4,850,88141.1,1,1,0,109659.12,Retain,Churn
0,1,15605130,1,32,0,6,753,177729.13,1,1,1,161642.08,Retain,Churn
0,0,15672574,0,32,2,5,850,0.0,1,1,1,3830.59,Retain,Retain
0,0,15659355,1,32,2,6,671,123912.78,2,1,1,146636.44,Retain,Retain
1,0,15777907,0,33,0,3,791,0.0,1,1,1,144413.92,Churn,Retain
0,1,15655171,1,80,0,3,624,0.0,1,1,1,65801.44,Retain,Churn
0,1,15619674,0,35,0,4,649,108306.44,1,1,1,192486.24,Retain,Churn
1,1,15775192,0,48,1,4,732,102962.62,1,1,0,120852.85,Churn,Churn
0,1,15617657,0,36,0,0,664,103502.22,1,1,1,146191.82,Retain,Churn
1,1,15688951,1,43,1,8,789,119654.44,2,0,1,148412.24,Churn,Churn
0,1,15763460,1,33,0,10,680,183768.47,1,1,0,164119.35,Retain,Churn
0,0,15756992,1,37,0,1,701,0.0,2,1,0,163457.55,Retain,Retain
0,0,15617454,0,25,0,1,684,0.0,2,0,1,144978.47,Retain,Retain
0,1,15701932,0,52,0,6,586,140900.97,1,1,1,67288.89,Retain,Churn
0,0,15700813,0,25,1,5,522,94049.92,2,1,0,103269.0,Retain,Retain
0,1,15645600,0,27,2,8,739,98926.4,1,1,1,106969.98,Retain,Churn
0,1,15634146,1,18,1,2,835,142872.36,1,1,1,117632.63,Retain,Churn
0,0,15686743,1,29,2,3,790,46057.96,2,1,1,189777.66,Retain,Retain
